setTime,star,content,ckip_result,seg_result
8 個月前,5,適合帶著爸爸媽媽假日出外走走的好地方,['適合(VH) 爸爸(Na) 媽媽(Na) 假日(Nd) 出外(VA) 走走(VA) 地方(Na)'],適合 爸爸 媽媽 假日 出外 走走 地方
8 個月前,5,,,
8 個月前,5,很棒的步道  走一趟不會花很多時間 都市人的首選,['步道(Na) 很多(Neqa) 時間(Na) 都市人(Na) 首選(Na)'],步道 很多 時間 都市人 首選
8 個月前,5,內洞國家公園雖在幾年前經過颱風的蹂躪人行步道整理的非常完美可惜的是開園賣票時間太晚不夠機動化應該提早配合早起晨運的朋友,['內洞(Nc) 國家(Na) 公園(Nc) 經過(VCL) 颱風(Na) 蹂躪(VC) 步道(Na) 整理(VC) 完美(VH) 可惜(VH) 開園(VA) 時間(Na) 太晚(VH) 機動化(VHC) 提早(VL) 配合(VC) 晨運(VA) 朋友(Na)'],內洞 國家 公園 經過 颱風 蹂躪 步道 整理 完美 可惜 開園 時間 太晚 機動化 提早 配合 晨運 朋友
8 個月前,5,有簡單的步道散步踏青好去處,['簡單(VH) 步道(Na) 散步(VA) 踏青(VA) 去處(Nc)'],簡單 步道 散步 踏青 去處
8 個月前,5,環境保護的超棒散步在步道享受森林之美,['環境(Na) 保護(VC) 超棒(Na) 散步(VA) 步道(Na) 享受(VJ) 森林(Na)'],環境 保護 超棒 散步 步道 享受 森林
8 個月前,5,,,
8 個月前,5,,,
8 個月前,5,"超讚的
整個環境養護的好棒棒",['超讚(VH) 環境(Na) 養護(VC) 好棒棒(VH)'],超讚 環境 養護 好棒棒
8 個月前,5,,,
8 個月前,5,整理維護管理都非常棒的景點景色怡人空氣清新適合各年齡層的風景區 ,['整理(VC) 維護(VC) 管理(VC) 景點(Na) 景色(Na) 怡人(VH) 空氣(Na) 清新(VH) 適合(VH) 年齡層(Na) 風景區(Nc)'],整理 維護 管理 景點 景色 怡人 空氣 清新 適合 年齡層 風景區
8 個月前,5,芬多精滿滿的好地方,['地方(Na)'],地方
8 個月前,4,,,
8 個月前,5,夏天涼爽,['夏天(Nd) 涼爽(VH)'],夏天 涼爽
8 個月前,5,幾乎全程有樹蔭很涼快的步道禮拜日上午來市區氣溫好像飆到3738左右但這裡感覺只有2728左右樹蔭下沒有風也涼涼的假日來避暑不錯上午來最好下午停車場排隊排的有點長也比較熱,['樹蔭(Na) 涼快(VH) 步道(Na) 禮拜日(Nd) 上午(Nd) 市區(Nc) 氣溫(Na) 飆到(VCL) 3738(Neu) 左右(Ng) 這裡(Ncd) 感覺(VK) 2728(Neu) 左右(Ng) 樹蔭(Na) 沒有(VJ) 涼涼(VH) 假日(Nd) 避暑(VA) 不錯(VH) 上午(Nd) 下午(Nd) 停車場(Nc) 排隊(VA)'],樹蔭 涼快 步道 禮拜日 上午 市區 氣溫 飆到 3738 左右 這裡 感覺 2728 左右 樹蔭 沒有 涼涼 假日 避暑 不錯 上午 下午 停車場 排隊
8 個月前,5,很棒的輕旅行步道不常爬山的人走柏油路大約 40分不失為去烏來的另一選擇只是夏天要做好防曬補充水分,['旅行(VA) 步道(Na) 爬山(VA) 柏油路(Na) 不失為(VG) 選擇(Na) 夏天(Nd) 做好(VC) 防曬(VH) 補充(VC) 水分(Na)'],旅行 步道 爬山 柏油路 不失為 選擇 夏天 做好 防曬 補充 水分
8 個月前,4,,,
8 個月前,5,,,
8 個月前,5,停車不收費新北市民門票優惠40元有飲水機和洗手間風景優美有瀑布,['停車(VA) 收費(VD) 北市民(Nc) 門票(Na) 優惠(VJ) 40(Neu) 飲水機(Na) 洗手間(Nc) 風景(Na) 優美(VH) 瀑布(Na)'],停車 收費 北市民 門票 優惠 40 飲水機 洗手間 風景 優美 瀑布
8 個月前,5,適合爬山的好地方且又能吸收芬多精,['適合(VH) 爬山(VA) 地方(Na) 吸收(VC) 芬多精(Na)'],適合 爬山 地方 吸收 芬多精
8 個月前,5,,,
9 個月前,5,空氣良好,['空氣(Na) 良好(VH)'],空氣 良好
9 個月前,3,"期盼好久的
內洞森林遊樂區

感覺
三峽滿月圓都類似
負離子號稱全台最高
今天去過後 感覺失望
故給3顆星

夏天去
真的熱到爆
能遮樣的樹木太少了

不值得專門去
去烏來的話
再順勢去一下
還OK",['期盼(VK) 內洞(Nc) 森林(Na) 遊樂區(Nc) 感覺(VK) 三峽(Nc) 月圓(Na) 類似(VG) 負離子(Na) 號稱(VG) 今天(Nd) 感覺(VK) 失望(VH) 夏天(Nd) 遮樣(VA) 樹木(Na) 太少(VH) 值得(VH) 專門(VL) 烏來(Nc) 一下(Neu)'],期盼 內洞 森林 遊樂區 感覺 三峽 月圓 類似 負離子 號稱 今天 感覺 失望 夏天 遮樣 樹木 太少 值得 專門 烏來 一下
9 個月前,4,,,
9 個月前,4,步道很輕鬆推娃娃車也行外頭有停車場但人一多就不夠停,['步道(Na) 輕鬆(VH) 娃娃車(Na) 外頭(Ncd) 停車場(Nc)'],步道 輕鬆 娃娃車 外頭 停車場
9 個月前,3,,,
9 個月前,4,空氣好很涼爽舒服,['空氣(Na) 涼爽(VH) 舒服(VH)'],空氣 涼爽 舒服
9 個月前,5,瀑布美麥,['瀑布(Na) 美麥(Na)'],瀑布 美麥
9 個月前,5,,,
9 個月前,1,,,
9 個月前,3,夏天熱,['夏天(Nd)'],夏天
9 個月前,4,,,
9 個月前,3,風景不錯因去的時間是大暑 快中暑太熱了,['風景(Na) 不錯(VH) 時間(Na) 大暑(Nd) 中暑(VH)'],風景 不錯 時間 大暑 中暑
9 個月前,5,很好,[''],
9 個月前,4,,,
9 個月前,4,夏天還是好熱沒有山中的清涼感,['夏天(Nd) 沒有(VJ) 清涼感(Na)'],夏天 沒有 清涼感
9 個月前,5,"這裡是國家認證負離子最多的地方

早上如果可以早點到最好因為停車的問題要等很久
早點來絕對沒有錯
步道非常的輕鬆一般慢走照相加下來的時間應該來回約1小時左右
有長者的話大概來回一個半小時
這個年代就是慢走慢活享受芬多精
要爬到最上面的瀑布喔
體力好的不要來回走繞一圈試試吧",['這裡(Ncd) 國家(Na) 認證(VA) 負離子(Na) 最多(VH) 地方(Na) 早上(Nd) 停車(VA) 問題(Na) 沒有(VJ) 步道(Na) 輕鬆(VH) 慢走(VA) 照相(VB) 加下來(VC) 時間(Na) 來回(VCL) 小時(Na) 左右(Ng) 長者(Na) 來回(VCL) 小時(Na) 年代(Nd) 慢走(VA) 享受(VJ) 芬多精(Na) 爬到(VCL) 上面(Ncd) 瀑布(Na) 體力(Na) 來回(VCL) 試試(VF)'],這裡 國家 認證 負離子 最多 地方 早上 停車 問題 沒有 步道 輕鬆 慢走 照相 加下來 時間 來回 小時 左右 長者 來回 小時 年代 慢走 享受 芬多精 爬到 上面 瀑布 體力 來回 試試
9 個月前,3,適合全家大小散步的好去處很可惜地方有點小,['適合(VH) 大小(Na) 散步(VA) 去處(Nc) 可惜(VH) 地方(Na)'],適合 大小 散步 去處 可惜 地方
9 個月前,5,,,
9 個月前,2,跟以前的娃娃谷相比失望,['以前(Nd) 娃娃谷(Nc) 相比(VB) 失望(VH)'],以前 娃娃谷 相比 失望
9 個月前,5,酷夏的避難地,['避難(VA)'],避難
9 個月前,5,很棒,[''],
9 個月前,4,,,
9 個月前,5,空氣清新享受芬多精,['空氣(Na) 清新(VH) 享受(VJ) 芬多精(Na)'],空氣 清新 享受 芬多精
9 個月前,5,輕鬆自在享受溪水瀑布,['輕鬆(VH) 自在(VH) 享受(VJ) 溪水(Na) 瀑布(Na)'],輕鬆 自在 享受 溪水 瀑布
9 個月前,4,此處是夏天的好去處 步道段路平坦在瀑布旁享受負離子很舒服工作人員的態度非常好我會打滿分很可惜園區有點小如果能夠多開闢一些到河邊的路讓炎熱的夏天大家可以下去泡泡水這個遊樂區就更棒了,['夏天(Nd) 去處(Nc) 步道(Na) 平坦(VH) 瀑布(Na) 享受(VJ) 負離子(Na) 舒服(VH) 工作(VA) 人員(Na) 態度(Na) 打滿分(VC) 可惜(VH) 園區(Nc) 開闢(VC) 一些(Neqa) 炎熱(VH) 夏天(Nd) 下去(VA) 泡泡水(VC) 遊樂區(Nc)'],夏天 去處 步道 平坦 瀑布 享受 負離子 舒服 工作 人員 態度 打滿分 可惜 園區 開闢 一些 炎熱 夏天 下去 泡泡水 遊樂區
9 個月前,4,,,
9 個月前,5,這是以前的娃娃谷吧,['以前(Nd) 娃娃谷(Nc)'],以前 娃娃谷
9 個月前,5,很多貝多芬,['很多(Neqa)'],很多
9 個月前,5,可以休閒健走登山的好去處,['休閒(VA) 健走(VH) 登山(VA) 去處(Nc)'],休閒 健走 登山 去處
9 個月前,5,入口停車場約有50個停車位平日較好停車售票口可以使用人工售票或是自動投幣新北市民有優惠走路約25分鐘左右可以達到樂水橋瀑布區域拍照打卡橋邊另有休憩區位子可供休息,['入口(Nc) 停車場(Nc) 50(Neu) 停車位(Na) 平日(Nd) 停車(VA) 售票口(Nc) 使用(VC) 人工(Na) 售票(VA) 自動(VH) 投幣(VA) 新北(VH) 市民(Na) 優惠(VJ) 走路(VA) 25(Neu) 分鐘(Nf) 左右(Ng) 達到(VJ) 樂水橋(Nc) 瀑布(Na) 區域(Na) 拍照(VB) 打卡橋(Na) 休憩區(Nc) 位子(Na) 休息(VA)'],入口 停車場 50 停車位 平日 停車 售票口 使用 人工 售票 自動 投幣 新北 市民 優惠 走路 25 分鐘 左右 達到 樂水橋 瀑布 區域 拍照 打卡橋 休憩區 位子 休息
9 個月前,5,,,
9 個月前,5,,,
9 個月前,3,"炎炎夏日
避暑勝地",['炎炎(VH) 夏日(Nd) 避暑(VA) 勝地(Na)'],炎炎 夏日 避暑 勝地
9 個月前,5,步道好走 維護很棒,['步道(Na) 維護(VC)'],步道 維護
9 個月前,5,水很清澈乾淨,['清澈(VH) 乾淨(VH)'],清澈 乾淨
9 個月前,5,這是一個很棒的休閒場所,['休閒(Nv) 場所(Na)'],休閒 場所
9 個月前,4,夏天來這走不會太曬瀑布漂亮,['夏天(Nd) 瀑布(Na) 漂亮(VH)'],夏天 瀑布 漂亮
9 個月前,5,"位於有的森林遊樂區裡面從入口處沿著觀瀑步道都很平緩好走且是柏油路走到這座橋約15分鐘左右非常容易親近從橋上往上可以看到瀑布景觀橋上有設置木椅一旁還有休閒廊 都能有地方坐著休息看風景可以再往上面走幾步可上下層瀑布觀景台
望眼看到是澎派的瀑布噴灑下來水瀑加上周圍滿滿的翠綠山景令人感到非常的身心舒暢森林療癒效果一級棒 非常適合一家大小老少咸宜休閒親近大自然絶佳地點",['位於(VCL) 有的(V_2) 森林(Na) 遊樂區(Nc) 裡面(Ncd) 入口處(Nc) 步道(Na) 平緩(VH) 柏油路(Na) 走到(VCL) 15(Neu) 分鐘(Nf) 左右(Ng) 容易(VH) 親近(VC) 看到(VE) 瀑布(Na) 景觀(Na) 設置(VC) 木椅(Na) 休閒廊(Nc) 地方(Na) 休息(VA) 風景(Na) 上面(Ncd) 上下(VCL) 瀑布(Na) 觀景台(Nc) 看到(VE) 澎派(Na) 瀑布(Na) 噴灑(VC) 水瀑(Na) 周圍(Nc) 滿滿(VH) 翠綠(VH) 山景(Na) 感到(VK) 身心(Na) 舒暢(VH) 森林(Na) 療癒(Na) 效果(Na) 一級(Neu) 棒 (VH) 適合(VH) 大小(Na) 老少咸宜(VH) 休閒(VA) 親近(VC) 大自然(Nc) 絶佳(VH) 地點(Na)'],位於 有的 森林 遊樂區 裡面 入口處 步道 平緩 柏油路 走到 15 分鐘 左右 容易 親近 看到 瀑布 景觀 設置 木椅 休閒廊 地方 休息 風景 上面 上下 瀑布 觀景台 看到 澎派 瀑布 噴灑 水瀑 周圍 滿滿 翠綠 山景 感到 身心 舒暢 森林 療癒 效果 一級 棒  適合 大小 老少咸宜 休閒 親近 大自然 絶佳 地點
9 個月前,4,,,
9 個月前,5,體驗負離子芬多精的好地方即使身有殘障仍可在親友扶持下抵達觀賞瀑布的地方,['體驗(VC) 負離子(Na) 芬多精(Na) 地方(Na) 身有(VJ) 殘障(VH) 親友(Na) 扶持(VC) 抵達(VCL) 觀賞(VC) 瀑布(Na) 地方(Na)'],體驗 負離子 芬多精 地方 身有 殘障 親友 扶持 抵達 觀賞 瀑布 地方
9 個月前,5,內洞森林遊樂園區夏日消暑的好地方觀瀑步道平緩好走森林浴步道跟賞景步道稍微有點挑戰也可順遊信賢步道有大小不一的瀑布非常推薦,['內洞(Nc) 森林(Na) 遊樂(VA) 園區(Nc) 夏日(Nd) 消暑(VA) 地方(Na) 步道(Na) 平緩(VH) 森林(Na) 浴步道(VA) 賞景(VA) 步道(Na) 挑戰(Na) 信賢(Na) 步道(Na) 大小(Na) 不一(VH) 瀑布(Na) 推薦(VC)'],內洞 森林 遊樂 園區 夏日 消暑 地方 步道 平緩 森林 浴步道 賞景 步道 挑戰 信賢 步道 大小 不一 瀑布 推薦
9 個月前,5,美麗的森林步道,['美麗(VH) 森林(Na) 步道(Na)'],美麗 森林 步道
9 個月前,5,漂亮的避暑之地,['漂亮(VH) 避暑(VA)'],漂亮 避暑
9 個月前,5,,,
9 個月前,5,舒舒服服森林浴步道還真累人,['舒舒服服(VH) 森林浴(Na) 步道(Na) 累人(VH)'],舒舒服服 森林浴 步道 累人
9 個月前,4,,,
9 個月前,4,,,
9 個月前,5,,,
9 個月前,5,呼吸新鮮空氣散步爬山好地點,['呼吸(VC) 新鮮(VH) 空氣(Na) 散步(VA) 爬山(VA) 地點(Na)'],呼吸 新鮮 空氣 散步 爬山 地點
9 個月前,4,步道平緩適合親子停車位不多假日要提前找車位,['步道(Na) 平緩(VH) 適合(VH) 親子(Na) 停車位(Na) 假日(Nd) 提前(VB) 車位(Na)'],步道 平緩 適合 親子 停車位 假日 提前 車位
9 個月前,5,,,
9 個月前,5,簡單步道就可以享受瀑布帶來的冷氣也可以推嬰兒車到覺得簡單也有困難度較高的走法,['簡單(VH) 步道(Na) 享受(VJ) 瀑布(Na) 帶來(VC) 冷氣(Na) 嬰兒車(Na) 覺得(VK) 簡單(VH) 困難度(Na) 走法(Na)'],簡單 步道 享受 瀑布 帶來 冷氣 嬰兒車 覺得 簡單 困難度 走法
9 個月前,5,,,
9 個月前,5,,,
9 個月前,4,,,
9 個月前,5,,,
9 個月前,5,,,
9 個月前,5,,,
9 個月前,5,休閒遊山玩水好處所,['休閒(VA) 遊山玩水(VA) 處所(Na)'],休閒 遊山玩水 處所
9 個月前,4,,,
9 個月前,5,,,
9 個月前,5,來這裡如果是開車直接到內洞森林公園就是一般外來遊客內行的人會從信賢吊橋走信賢步道一路走到內洞瀑布信賢步道沿途的小瀑布才是最大的亮點到了內洞瀑布更要靜下心來多做深呼吸讓台灣最好的芬多精讓你健康加分,['這裡(Ncd) 開車(VA) 直接(VH) 內洞(Nc) 森林(Na) 公園(Nc) 遊客(Na) 內行(VI) 步道(Na) 走到(VCL) 內洞(Nc) 瀑布(Na) 沿途(Nc) 瀑布(Na) 亮點(Na) 內洞(Nc) 瀑布(Na) 靜下心(VA) 深呼吸(VH) 台灣(Nc) 芬多精(Na) 健康(VH) 加分(VB)'],這裡 開車 直接 內洞 森林 公園 遊客 內行 步道 走到 內洞 瀑布 沿途 瀑布 亮點 內洞 瀑布 靜下心 深呼吸 台灣 芬多精 健康 加分
9 個月前,4,飲水機可以補充水分,['飲水機(Na) 補充(VC) 水分(Na)'],飲水機 補充 水分
9 個月前,5,,,
9 個月前,5,森林遊樂區有水量豐沛的瀑布觀瀑步道森林浴步道和觀景步道適合闔家踏青健行樂水橋能正面欣賞雙層瀑布並俯瞰南勢溪與內洞溪交會,['森林(Na) 遊樂區(Nc) 水量(Na) 豐沛(VH) 瀑布(Na) 步道(Na) 森林浴(Na) 步道(Na) 步道(Na) 適合(VH) 踏青(VA) 健行(VA) 樂水橋(Nc) 欣賞(VJ) 瀑布(Na) 俯瞰(VC) 南勢溪(Nc) 內洞溪(Nc) 交會(VA)'],森林 遊樂區 水量 豐沛 瀑布 步道 森林浴 步道 步道 適合 踏青 健行 樂水橋 欣賞 瀑布 俯瞰 南勢溪 內洞溪 交會
9 個月前,4,,,
9 個月前,5,內洞國家森林遊樂區的樂水橋邊是非常漂亮的地方瀑布的美景水中的魚兒大自然中的空氣非常適合全家大小去遊玩的地方 ,['內洞(Nc) 國家(Na) 森林(Na) 遊樂區(Nc) 樂水橋(Nc) 漂亮(VH) 地方(Na) 瀑布(Na) 美景(Na) 魚兒(Na) 大自然(Nc) 空氣(Na) 適合(VH) 大小(Na) 遊玩(VA) 地方(Na)'],內洞 國家 森林 遊樂區 樂水橋 漂亮 地方 瀑布 美景 魚兒 大自然 空氣 適合 大小 遊玩 地方
9 個月前,5,,,
9 個月前,5,爬山健走好空氣,['健走(VA) 空氣(Na)'],健走 空氣
9 個月前,5,"賞瀑布
酥服",['瀑布(Na)'],瀑布
9 個月前,4,,,
9 個月前,5,,,
9 個月前,4,,,
9 個月前,5,,,
9 個月前,5,,,
9 個月前,5,步道坡度平緩空氣中瀰漫著滿滿的負離子非常適合帶年長者或小孩來此野餐郊遊,['步道(Na) 坡度(Na) 平緩(VH) 空氣(Na) 瀰漫(VH) 滿滿(VH) 負離子(Na) 適合(VH) 年長(VH) 小孩(Na) 野餐(VA) 郊遊(VA)'],步道 坡度 平緩 空氣 瀰漫 滿滿 負離子 適合 年長 小孩 野餐 郊遊
9 個月前,5,"適合親子同遊的景區也是小時候課本上娃娃谷
瀑布可以輕鬆到達也可以挑戰困難度較高的森林步道全長約2公里",['適合(VH) 親子(Na) 景區(Nc) 小時候(Nd) 課本(Na) 娃娃谷(Nc) 瀑布(Na) 輕鬆(VH) 到達(VCL) 挑戰(VC) 困難度(Na) 森林(Na) 步道(Na) 公里(Nf)'],適合 親子 景區 小時候 課本 娃娃谷 瀑布 輕鬆 到達 挑戰 困難度 森林 步道 公里
9 個月前,5,可輕鬆抵達,['輕鬆(VH) 抵達(VCL)'],輕鬆 抵達
9 個月前,5,,,
9 個月前,5,清涼消暑聖地,['清涼(VH) 消暑(VA) 聖地(Nc)'],清涼 消暑 聖地
9 個月前,5,,,
9 個月前,4,步道平坦空氣清新風景優美,['步道(Na) 平坦(VH) 空氣(Na) 清新(VH) 風景(Na) 優美(VH)'],步道 平坦 空氣 清新 風景 優美
9 個月前,5,,,
9 個月前,3,,,
9 個月前,5,空氣新鮮,['空氣(Na) 新鮮(VH)'],空氣 新鮮
9 個月前,4,一處適合全家大小來踏青的點舒適清涼也有漂亮的三層瀑布整路的吸收芬多精超棒超推的點唯一美中不足的是停車位太少,['適合(VH) 大小(Na) 踏青(VA) 舒適(VH) 清涼(VH) 漂亮(VH) 瀑布(Na) 吸收(VC) 超棒(Na) 超推(VC) 美中不足(VH) 停車位(Na) 太少(VH)'],適合 大小 踏青 舒適 清涼 漂亮 瀑布 吸收 超棒 超推 美中不足 停車位 太少
9 個月前,5,來這裏享受了森林浴,['這裏(Ncd) 享受(VJ) 森林浴(Na)'],這裏 享受 森林浴
10 個月前,5,蠻好走的,[''],
10 個月前,5,"幾年前來過一次後來因為風災的破壞休園了幾年雖然開放參觀已經有一段時間了但是總找不到機會再來
這次是臨時起意也算是難得的假日期間來看看久違的內洞瀑布享受一下芬多精....
感覺還是這麼棒",['後來(Nd) 風災(Na) 破壞(VC) 休園(VA) 開放(VC) 參觀(VC) 時間(Na) 機會(Na) 臨時(Nd) 起意(VF) 算是(VG) 難得(VH) 假日(Nd) 期間(Na) 看看(VC) 久違(VH) 內洞(Nc) 瀑布(Na) 享受(VJ) 一下(Neu) 芬多精(Na) 感覺(VK)'],後來 風災 破壞 休園 開放 參觀 時間 機會 臨時 起意 算是 難得 假日 期間 看看 久違 內洞 瀑布 享受 一下 芬多精 感覺
10 個月前,5,,,
10 個月前,5,,,
10 個月前,5,"超漂亮的內洞國家森林遊憩區從烏來老街另一邊繼續沿山路前進對面山區即可到內洞
時晴時雨偶而山頭飄著山嵐像山水畫般再加上灛灛瀑布聲恍如仙境...途中會看到羅好水壩倒影也超美的",['漂亮(VH) 內洞(Nc) 國家(Na) 森林(Na) 遊憩區(Nc) 烏來(Nc) 老街(Nc) 繼續(VF) 山路(Na) 前進(VA) 對面(Ncd) 山區(Nc) 內洞(Nc) 晴時(VH) 山頭(Nc) 山嵐(Na) 山水畫(Na) 瀑布聲(Na) 恍如(VG) 仙境(Nc) 途中(Nc) 看到(VE) 水壩(Na) 倒影(Na) 超美(VH)'],漂亮 內洞 國家 森林 遊憩區 烏來 老街 繼續 山路 前進 對面 山區 內洞 晴時 山頭 山嵐 山水畫 瀑布聲 恍如 仙境 途中 看到 水壩 倒影 超美
10 個月前,5,從售票處出發沿著步道步行約20分鐘即抵,['售票處(Nc) 出發(VA) 步道(Na) 步行(VA) 20(Neu) 分鐘(Nf)'],售票處 出發 步道 步行 20 分鐘
10 個月前,5,,,
10 個月前,4,,,
10 個月前,5,自然愛好者的必經之地雖然要收門票但瀑布景觀值得票價,['自然(Na) 愛好(VL) 門票(Na) 瀑布(Na) 景觀(Na) 值得(VH) 票價(Na)'],自然 愛好 門票 瀑布 景觀 值得 票價
10 個月前,4,步道屬大衆路線親子遊樂好去處,['步道(Na) 路線(Na) 親子(Na) 遊樂(VA) 去處(Nc)'],步道 路線 親子 遊樂 去處
10 個月前,5,,,
10 個月前,5,走路就可以 看到 瀑布,['走路(VA) 看到(VE) 瀑布(Na)'],走路 看到 瀑布
10 個月前,5,景色優美路也平緩有水壩和好幾個瀑布偶然到的地方卻完完全全的變成吸收芬多精和負離子之旅感覺以後可以常來,['景色(Na) 優美路(Nc) 平緩(VH) 水壩(Na) 好幾(Neu) 瀑布(Na) 地方(Na) 變成(VG) 吸收(VC) 芬多精(Na) 負離子(Na) 感覺(Na) 以後(Ng)'],景色 優美路 平緩 水壩 好幾 瀑布 地方 變成 吸收 芬多精 負離子 感覺 以後
10 個月前,4,,,
10 個月前,5,,,
10 個月前,5,,,
10 個月前,5,,,
10 個月前,5,平整沒有上下坡路沿途大小瀑布佈滿負離子芬多精全程輕輕鬆鬆的風景區非常美麗好走只需45分鐘停車場大可以順遊內洞國家自然公園蛙蛙谷瀑布.門票大人60小孩40敬老10.,['平整(VH) 沒有(VJ) 上下坡路(Na) 沿途(Nc) 瀑布(Na) 佈滿(VC) 負離子(Na) 芬多(Na) 全程(Na) 輕輕鬆鬆(VH) 風景區(Nc) 美麗(VH) 45(Neu) 分鐘(Nf) 停車場(Nc) 內洞(Nc) 國家(Na) 自然(Na) 公園(Nc) 蛙蛙谷(Nc) 瀑布(Na) 門票(Na) 大人(Na) 60(Neu) 小孩(Na) 40(Neu) 敬老(VH) 10(Neu)'],平整 沒有 上下坡路 沿途 瀑布 佈滿 負離子 芬多 全程 輕輕鬆鬆 風景區 美麗 45 分鐘 停車場 內洞 國家 自然 公園 蛙蛙谷 瀑布 門票 大人 60 小孩 40 敬老 10
10 個月前,5,,,
10 個月前,2,"化妝間的清潔度有很大進步的空間
希望負責單位多多注意管理",['化妝間(Nc) 清潔度(Na) 進步(VH) 空間(Na) 希望(VK) 負責(VL) 單位(Na) 注意(VK) 管理(VC)'],化妝間 清潔度 進步 空間 希望 負責 單位 注意 管理
10 個月前,5,"不算是很大的區域所以適合帶小孩一起逛但小孩要牽好尤其雨後路滑
一開始入園的右邊就是桂山水力發電廠的最上層但這裡沒有賣冰棒冰棒販賣部是在山下不在山上回程時再買即可
瀑布一共有三個地點可以觀賞如果已經走到下層務必再走幾步到上層觀看各處感覺不同
假日停車位不夠",['算是(VG) 區域(Na) 適合(VH) 小孩(Na) 小孩(Na) 牽好(VC) 滑\n(VH) 開始(VH) 入園(VA) 右邊(Ncd) 桂山(Nc) 水力(Na) 發電廠(Nc) 這裡(Ncd) 冰棒(Na) 冰棒(Na) 販賣部(VC) 回程(VA) 瀑布(Na) 地點(Na) 觀賞(VC) 走到(VCL) 觀看(VC) 感覺(Na) 不同(VH) 假日(Nd) 停車位(Na)'],"算是 區域 適合 小孩 小孩 牽好 滑
 開始 入園 右邊 桂山 水力 發電廠 這裡 冰棒 冰棒 販賣部 回程 瀑布 地點 觀賞 走到 觀看 感覺 不同 假日 停車位"
10 個月前,5,漂亮的瀑布,['漂亮(VH) 瀑布(Na)'],漂亮 瀑布
10 個月前,4,聽瀑布的聲,['瀑布(Na)'],瀑布
10 個月前,5,芬多精,[''],
10 個月前,4,,,
10 個月前,5,烏來再往上就會到相當舒服的地方會讓人覺得自己在東部,['烏來(Nc) 舒服(VH) 地方(Na) 覺得(VK) 東部(Ncd)'],烏來 舒服 地方 覺得 東部
10 個月前,3,,,
10 個月前,5,號稱是全國負離子最多的瀑布觀景區步道坡度和緩不像有些風景區想看到瀑布得先爬一段山路這裡非常適合老人來散步呼吸新鮮空氣,['號稱(VG) 負離子(Na) 最多(VH) 瀑布(Na) 觀景區(Nc) 步道(Na) 坡度(Na) 和緩(VH) 有些(Neqa) 風景區(Nc) 看到(VE) 瀑布(Na) 山路(Na) 這裡(Ncd) 適合(VH) 老人(Na) 散步(VA) 呼吸(VC) 新鮮(VH) 空氣(Na)'],號稱 負離子 最多 瀑布 觀景區 步道 坡度 和緩 有些 風景區 看到 瀑布 山路 這裡 適合 老人 散步 呼吸 新鮮 空氣
10 個月前,5,空氣很好值得推薦的好地方,['空氣(Na) 值得(VH) 推薦(VC) 地方(Na)'],空氣 值得 推薦 地方
10 個月前,5,樂水橋天然冷氣有夠讚,['樂水橋(Nc) 冷氣(Na)'],樂水橋 冷氣
10 個月前,4,,,
10 個月前,5,現在水量正豐空氣清新負離子正多是最適合深呼吸的國家森林遊樂區,['現在(Nd) 水量(Na) 空氣(Na) 清新(VH) 負離子(Na) 適合(VH) 深呼吸(VA) 國家(Na) 森林(Na) 遊樂區(Nc)'],現在 水量 空氣 清新 負離子 適合 深呼吸 國家 森林 遊樂區
10 個月前,5,,,
10 個月前,5,,,
10 個月前,5,"離雙北近沿路風光明媚
內洞充滿著正能量門票便宜一人或多人去都適合",['雙北(Nc) 風光明媚(VH) 內洞(Ncd) 充滿(VJ) 正能量(Na) 門票(Na) 便宜(VH) 適合(VH)'],雙北 風光明媚 內洞 充滿 正能量 門票 便宜 適合
11 個月前,5,空氣清新感覺活了過來維護的不錯,['空氣(Na) 清新(VH) 感覺(VK) 過來(VH) 維護(VC) 不錯(VH)'],空氣 清新 感覺 過來 維護 不錯
11 個月前,4,,,
11 個月前,3,,,
11 個月前,5,,,
11 個月前,5,步道平緩生態豐富適合親子出遊也有爬坡步道,['步道(Na) 平緩(VH) 生態(Na) 豐富(VHC) 適合(VH) 親子(Na) 出遊(VA) 爬坡(VA) 步道(Na)'],步道 平緩 生態 豐富 適合 親子 出遊 爬坡 步道
11 個月前,4,內洞好玩,['好玩(VH)'],好玩
11 個月前,5,一極棒,[''],
11 個月前,5,令人心曠神怡非常輕鬆就能走到瀑布,['心曠神怡(VH) 輕鬆(VH) 走到(VCL) 瀑布(Na)'],心曠神怡 輕鬆 走到 瀑布
11 個月前,5,信賢娃娃谷天然景觀及瀑布群,['娃娃谷(Nc) 景觀(Na) 瀑布群(Na)'],娃娃谷 景觀 瀑布群
11 個月前,3,,,
11 個月前,5,,,
